Corporation,Route No,Service Type,Source,Destination,Departure,Arrival
SETC,2001MADKCBLB / 137LB,NON AC LOWER BERTH SEATER,MATTUTHAVANI BS,CHENNAI-KILAMBAKKAM-KCBT,20:01,05:01
SETC,2030MADKCBAB / 137AB,AC SLEEPER SEATER,MATTUTHAVANI BS,CHENNAI-KILAMBAKKAM-KCBT,20:30,03:30
SETC,1630TICKCBAB / 191AB,AC SLEEPER SEATER,TIRUCHENDUR,CHENNAI-KILAMBAKKAM-KCBT,20:30,05:00
SETC,1500SHEKCBNS / 184NS,NON AC SLEEPER SEATER,SHENCOTTAH,CHENNAI-KILAMBAKKAM-KCBT,20:30,03:30
SETC,1700TIUTIVAB / 143AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI TIRUVANMIYUR,20:45,03:45
SETC,2100MADKCBNS / 137NS,NON AC SLEEPER SEATER,MATTUTHAVANI BS,CHENNAI-KILAMBAKKAM-KCBT,21:00,04:00
SETC,1615SHEKCBAB / 184AB,AC SLEEPER SEATER,SHENCOTTAH,CHENNAI-KILAMBAKKAM-KCBT,21:15,05:15
SETC,2130MADKCBAB / 137AB,AC SLEEPER SEATER,MATTUTHAVANI BS,CHENNAI-KILAMBAKKAM-KCBT,21:30,04:30
SETC,1930SVIKCB / 185UD,ULTRA DELUXE,SIVAKASI,CHENNAI-KILAMBAKKAM-KCBT,22:00,06:30
SETC,1815TIUTIVAB / 143AB,AC SLEEPER SEATER,TIRUNELVELI,CHENNAI TIRUVANMIYUR,22:00,05:00
SETC,2205MADKCBNS / 137NS,NON AC SLEEPER SEATER,MATTUTHAVANI BS,CHENNAI-KILAMBAKKAM-KCBT,22:05,05:05
SETC,2230MADKCBAB / 137AB,AC SLEEPER SEATER,MATTUTHAVANI BS,CHENNAI-KILAMBAKKAM-KCBT,22:30,07:30
SETC,2245MADKCBNS / 137NS,NON AC SLEEPER SEATER,MATTUTHAVANI BS,CHENNAI-KILAMBAKKAM-KCBT,22:45,07:45
SETC,2000TUTKCBNB / 170NB,NON AC SLEEPER,TUTICORIN,CHENNAI-KILAMBAKKAM-KCBT,23:00,05:30
SETC,1800SHEKCBAB / 184AB,AC SLEEPER SEATER,SHENCOTTAH,CHENNAI-KILAMBAKKAM-KCBT,23:00,05:00
SETC,2300MADKCBAL / 137AL,AC LOWER BERTH SEATER,MATTUTHAVANI BS,CHENNAI-KILAMBAKKAM-KCBT,23:00,06:00
SETC,1935TIUKCBAS / 180AS,AC SLEEPER,TIRUNELVELI,CHENNAI-KILAMBAKKAM-KCBT,23:05,07:35
SETC,1830SHEKCB / 184UD,ULTRA DELUXE,SHENCOTTAH,CHENNAI-KILAMBAKKAM-KCBT,23:30,07:00
SETC,1935TICKCBAB / 191AB,AC SLEEPER SEATER,TIRUCHENDUR,CHENNAI-KILAMBAKKAM-KCBT,23:35,08:05
SETC,1900NAGKCBAS / 198AS,AC SLEEPER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,23:59,08:00
SETC,2100MADEKM / 726UD,ULTRA DELUXE,MATTUTHAVANI BS,ERNAKULAM,21:00,07:45
SETC,2030MADGUR / 708UD,ULTRA DELUXE,MATTUTHAVANI BS,GURUVAYUR,20:30,04:00
SETC,1730TICGUR / 739UD,ULTRA DELUXE,TIRUCHENDUR,GURUVAYUR,22:00,06:30
SETC,2105MADPUU / 847UD,ULTRA DELUXE,MATTUTHAVANI BS,PUDUCHERRY,21:05,05:35
SETC,1600SHEPUU / 982UD,ULTRA DELUXE,SHENCOTTAH,PUDUCHERRY,21:30,05:15
SETC,1730TICPUU / 847EUD,ULTRA DELUXE,TIRUCHENDUR,PUDUCHERRY,21:45,04:30
SETC,1700NAGPUU / 531UD,ULTRA DELUXE,NAGERCOIL,PUDUCHERRY,22:30,07:00
SETC,1815TICPUU / 847EUD,ULTRA DELUXE,TIRUCHENDUR,PUDUCHERRY,22:30,05:15
SETC,1700MARPUU / 531MUD,ULTRA DELUXE,MARTHANDAM,PUDUCHERRY,23:50,08:15
SETC,1200SHETIP / 990UD,ULTRA DELUXE,SHENCOTTAH,TIRUPATHI,17:00,04:20
SETC,1400TUTTIPNS / 985NS,NON AC SLEEPER SEATER,TUTICORIN,TIRUPATHI,17:15,03:00
SETC,1335TICTIPNS / 981NS,NON AC SLEEPER SEATER,TIRUCHENDUR,TIRUPATHI,17:35,04:35
SETC,1245NAGTIP / 995UD,ULTRA DELUXE,NAGERCOIL,TIRUPATHI,18:15,05:30
SETC,1840MADTIP / 966UD,ULTRA DELUXE,MATTUTHAVANI BS,TIRUPATHI,18:40,06:40
SETC,1330NAGTIPAB / V995AB,AC SLEEPER SEATER,NAGERCOIL,TIRUPATHI,19:00,06:15
SETC,1345PNMTIP / 983UD,ULTRA DELUXE,PAPANASAM-TNV,TIRUPATHI,19:30,06:00
SETC,2001MADTIP / 966TUD,ULTRA DELUXE,MATTUTHAVANI BS,TIRUPATHI,20:01,07:01
SETC,1630TIUTIP / 984UD,ULTRA DELUXE,TIRUNELVELI,TIRUPATHI,20:30,06:30
SETC,2100MADTIP / 966TUD,ULTRA DELUXE,MATTUTHAVANI BS,TIRUPATHI,21:00,08:00
SETC,1400KAKTIPNS / 996NS,NON AC SLEEPER SEATER,KANYAKUMARI,TIRUPATHI,21:00,08:00
SETC,1200SHETIP / 990UD,ULTRA DELUXE,SHENCOTTAH,TIRUPATHI,17:00,04:20
SETC,1400TUTTIPNS / 985NS,NON AC SLEEPER SEATER,TUTICORIN,TIRUPATHI,17:15,03:00
SETC,1335TICTIPNS / 981NS,NON AC SLEEPER SEATER,TIRUCHENDUR,TIRUPATHI,17:35,04:35
SETC,1245NAGTIP / 995UD,ULTRA DELUXE,NAGERCOIL,TIRUPATHI,18:15,05:30
SETC,1840MADTIP / 966UD,ULTRA DELUXE,MATTUTHAVANI BS,TIRUPATHI,18:40,06:40
SETC,1330NAGTIPAB / V995AB,AC SLEEPER SEATER,NAGERCOIL,TIRUPATHI,19:00,06:15
SETC,1345PNMTIP / 983UD,ULTRA DELUXE,PAPANASAM-TNV,TIRUPATHI,19:30,06:00
SETC,2001MADTIP / 966TUD,ULTRA DELUXE,MATTUTHAVANI BS,TIRUPATHI,20:01,07:01
SETC,1630TIUTIP / 984UD,ULTRA DELUXE,TIRUNELVELI,TIRUPATHI,20:30,06:30
SETC,2100MADTIP / 966TUD,ULTRA DELUXE,MATTUTHAVANI BS,TIRUPATHI,21:00,08:00
SETC,1400KAKTIPNS / 996NS,NON AC SLEEPER SEATER,KANYAKUMARI,TIRUPATHI,21:00,08:00
SETC,2100MANKCBAC / 322AC,AIR CONDITIONED,MANNARKUDI,CHENNAI-KILAMBAKKAM-KCBT,21:00,05:30
SETC,1945PEUKCB / 336UD,ULTRA DELUXE,PERAVURANI,CHENNAI-KILAMBAKKAM-KCBT,21:15,03:45
SETC,2030PATKCBAB / 332AB,AC SLEEPER SEATER,PATTUKOTTAI,CHENNAI-KILAMBAKKAM-KCBT,21:15,05:30
SETC,2030ADIKCB / 333UD,ULTRA DELUXE,ADIRAMAPATTINAM,CHENNAI-KILAMBAKKAM-KCBT,21:30,04:30
SETC,2100PATKCBNS / 332UD,NON AC SLEEPER SEATER,PATTUKOTTAI,CHENNAI-KILAMBAKKAM-KCBT,21:45,06:00
SETC,1400MARBANNS / 892NS,NON AC SLEEPER SEATER,MARTHANDAM,BENGALURU,14:00,04:15
SETC,1430TRVBAN / 687UD,ULTRA DELUXE,TRIVANDRUM,BENGALURU,15:30,07:30
SETC,1900MARBAN / 892UD,ULTRA DELUXE,MARTHANDAM,BENGALURU,19:00,08:55
SETC,1345MARKCBNS / H296NS,NON AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,13:45,03:00
SETC,1500MARKCB / 284KUD,ULTRA DELUXE,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,15:00,04:00
SETC,1550MARKCBAB / 284AB,AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,15:50,04:50
SETC,1630MARKCBNS / 284NS,NON AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,16:30,04:30
SETC,1730MARKCBNS / 284NS,NON AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,17:30,05:30
SETC,1700TRVKCB / 794UD,ULTRA DELUXE,TRIVANDRUM,CHENNAI-KILAMBAKKAM-KCBT,18:00,08:00
SETC,1345MARKCBNS / H296NS,NON AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,13:45,03:00
SETC,1500MARKCB / 284KUD,ULTRA DELUXE,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,15:00,04:00
SETC,1550MARKCBAB / 284AB,AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,15:50,04:50
SETC,1630MARKCBNS / 284NS,NON AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,16:30,04:30
SETC,1730MARKCBNS / 284NS,NON AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,17:30,05:30
SETC,1700TRVKCB / 794UD,ULTRA DELUXE,TRIVANDRUM,CHENNAI-KILAMBAKKAM-KCBT,18:00,08:00
SETC,1500TRVOOT / 783UD,ULTRA DELUXE,TRIVANDRUM,OOTY,16:00,04:30
SETC,1800MAROOT / 669UD,ULTRA DELUXE,MARTHANDAM,OOTY,18:00,05:00
SETC,1830MAROOT / 664MUD,ULTRA DELUXE,MARTHANDAM,OOTY,18:30,05:30
SETC,1730MARERO / 668UD,ULTRA DELUXE,MARTHANDAM,ERODE,17:30,05:30
SETC,1500TRVOOT / 783UD,ULTRA DELUXE,TRIVANDRUM,OOTY,16:00,06:00
SETC,1800MAROOT / 669UD,ULTRA DELUXE,MARTHANDAM,OOTY,18:00,08:00
SETC,1830MAROOT / 664MUD,ULTRA DELUXE,MARTHANDAM,OOTY,18:30,08:30
SETC,1500TRVOOT / 783UD,ULTRA DELUXE,TRIVANDRUM,OOTY,16:00,06:00
SETC,1800MAROOT / 669UD,ULTRA DELUXE,MARTHANDAM,OOTY,18:00,08:00
SETC,1830MAROOT / 664MUD,ULTRA DELUXE,MARTHANDAM,OOTY,18:30,08:30
SETC,1615MARVEA / 560EUD,ULTRA DELUXE,MARTHANDAM,VELANKANNI,16:15,03:15
SETC,1700MARVEA / 560KUD,ULTRA DELUXE,MARTHANDAM,VELANKANNI,17:00,04:15
SETC,1600TRVNAP / 771EUD,ULTRA DELUXE,TRIVANDRUM,NAGAPATTINAM,17:00,05:00
SETC,1705MARVEA / 560CUD,ULTRA DELUXE,MARTHANDAM,VELANKANNI,17:05,07:05
SETC,1615MARVEA / 560EUD,ULTRA DELUXE,MARTHANDAM,VELANKANNI,16:15,03:15
SETC,1700MARVEA / 560KUD,ULTRA DELUXE,MARTHANDAM,VELANKANNI,17:00,04:15
SETC,1600TRVNAP / 771EUD,ULTRA DELUXE,TRIVANDRUM,NAGAPATTINAM,17:00,05:00
SETC,1705MARVEA / 560CUD,ULTRA DELUXE,MARTHANDAM,VELANKANNI,17:05,07:05
SETC,1530MARVELLB / 297LB,NON AC LOWER BERTH SEATER,MARTHANDAM,VELLORE,15:30,07:15
SETC,1515TRVVELNS / 795NS,NON AC SLEEPER SEATER,TRIVANDRUM,VELLORE,16:15,07:30
KUMBAKONAM,2200MYLKCBKK02L / 243A,DELUXE 3X2,MYLADUTHURAI,CHENNAI-KILAMBAKKAM-KCBT,22:00,05:30
SETC,2015TPOKCBAB / 340KAB,AC SLEEPER SEATER,TIRUTHURAIPOONDI,CHENNAI-KILAMBAKKAM-KCBT,22:45,03:45
SETC,2200NAPCHE / 324NKUD,ULTRA DELUXE,NAGAPATTINAM,CHENNAI-PT DR. M.G.R. BS,22:00,04:15
SETC,1601NAPTRV / 771EUD,ULTRA DELUXE,NAGAPATTINAM,TRIVANDRUM,16:01,02:01
SETC,1730NAPMAR / 560EUD,ULTRA DELUXE,NAGAPATTINAM,MARTHANDAM,17:30,01:30
SETC,1730VEAMAR / 560CUD,ULTRA DELUXE,VELANKANNI,MARTHANDAM,17:50,01:30
SETC,1745VEANAG / 531VUD,ULTRA DELUXE,VELANKANNI,NAGERCOIL VADACHERRY,18:15,04:15
SETC,1815VEAMAR / 560CUD,ULTRA DELUXE,VELANKANNI,MARTHANDAM,18:35,02:15
SETC,1915NAPNAG / 564E,ULTRA DELUXE,NAGAPATTINAM,NAGERCOIL VADACHERRY,19:15,03:15
SETC,2000VEAKAK / 561UD,ULTRA DELUXE,VELANKANNI,KANYAKUMARI,20:30,05:15
SETC,1400MARBANNS / 892NS,NON AC SLEEPER SEATER,MARTHANDAM,BENGALURU,15:40,04:15
SETC,1630NAGBANAB / 887AB,AC SLEEPER SEATER,VADACHERRY,BENGALURU,16:30,05:00
SETC,1430TRVBAN / 687UD,ULTRA DELUXE,TRIVANDRUM,BENGALURU,17:00,07:30
SETC,1730KAKBANNS / 888NS,NON AC SLEEPER SEATER,KANYAKUMARI,BENGALURU,18:30,09:00
SETC,1930NAGBANNS / 887NS,NON AC SLEEPER SEATER,VADACHERRY,BENGALURU,19:30,07:30
SETC,2000NAGBAN / 887UD,ULTRA DELUXE,VADACHERRY,BENGALURU,20:00,14:00
SETC,1900MARBAN / 892UD,ULTRA DELUXE,MARTHANDAM,BENGALURU,20:30,08:55
SETC,1330KAKKCB / 282UD,ULTRA DELUXE,KANYAKUMARI,CHENNAI-KILAMBAKKAM-KCBT,14:30,04:30
SETC,1345MARKCBNS / H296NS,NON AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,15:00,03:00
SETC,1545NAGKCBAB / 198AB,AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,15:45,04:45
SETC,1500MARKCB / 284KUD,ULTRA DELUXE,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,16:00,04:00
SETC,1500KUSKCB / 287UD,ULTRA DELUXE,KULASEKARAM,CHENNAI-KILAMBAKKAM-KCBT,16:30,05:00
SETC,1630NAGKCBNS / 198NS,NON AC SLEEPER SEATER,VADACHERRY,CHENNAI-KILAMBAKKAM-KCBT,16:30,07:45
SETC,1700NAGKCBNS / 198NS,NON AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,17:00,06:00
SETC,1550MARKCBAB / 284AB,AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,17:20,04:50
SETC,1630MARKCBNS / 284NS,NON AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,17:30,04:30
SETC,1800NAGKCBAB / 198AB,AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,18:00,07:00
SETC,1700KAKKCB / 282UD,ULTRA DELUXE,KANYAKUMARI,CHENNAI-KILAMBAKKAM-KCBT,18:00,08:00
SETC,1815NAGKCBLB / 198LB,NON AC LOWER BERTH SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,18:15,07:15
SETC,1730MARKCBNS / 284NS,NON AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,18:30,05:30
SETC,1700TRVKCB / 794UD,ULTRA DELUXE,TRIVANDRUM,CHENNAI-KILAMBAKKAM-KCBT,19:00,08:00
SETC,1900NAGKCBAS / 198AS,AC SLEEPER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,19:00,08:00
SETC,1915NAGKCBNS / 198NS,NON AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,19:15,08:15
SETC,2115NAGKCBNS / 198NS,NON AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,21:15,10:15
SETC,1330KAKKCB / 282UD,ULTRA DELUXE,KANYAKUMARI,CHENNAI-KILAMBAKKAM-KCBT,14:30,04:30
SETC,1345MARKCBNS / H296NS,NON AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,15:00,03:00
SETC,1545NAGKCBAB / 198AB,AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,15:45,04:45
SETC,1500MARKCB / 284KUD,ULTRA DELUXE,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,16:00,04:00
SETC,1500KUSKCB / 287UD,ULTRA DELUXE,KULASEKARAM,CHENNAI-KILAMBAKKAM-KCBT,16:30,05:00
SETC,1630NAGKCBNS / 198NS,NON AC SLEEPER SEATER,VADACHERRY,CHENNAI-KILAMBAKKAM-KCBT,16:30,07:45
SETC,1700NAGKCBNS / 198NS,NON AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,17:00,06:00
SETC,1550MARKCBAB / 284AB,AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,17:20,04:50
SETC,1630MARKCBNS / 284NS,NON AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,17:30,04:30
SETC,1800NAGKCBAB / 198AB,AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,18:00,07:00
SETC,1700KAKKCB / 282UD,ULTRA DELUXE,KANYAKUMARI,CHENNAI-KILAMBAKKAM-KCBT,18:00,08:00
SETC,1815NAGKCBLB / 198LB,NON AC LOWER BERTH SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,18:15,07:15
SETC,1730MARKCBNS / 284NS,NON AC SLEEPER SEATER,MARTHANDAM,CHENNAI-KILAMBAKKAM-KCBT,18:30,05:30
SETC,1700TRVKCB / 794UD,ULTRA DELUXE,TRIVANDRUM,CHENNAI-KILAMBAKKAM-KCBT,19:00,08:00
SETC,1900NAGKCBAS / 198AS,AC SLEEPER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,19:00,08:00
SETC,1915NAGKCBNS / 198NS,NON AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,19:15,08:15
SETC,2115NAGKCBNS / 198NS,NON AC SLEEPER SEATER,NAGERCOIL,CHENNAI-KILAMBAKKAM-KCBT,21:15,10:15
SETC,1615KAKGUL / 664EUD,ULTRA DELUXE,KANYAKUMARI,GUDALORE (OOTY),17:00,03:15
SETC,1500TRVOOT / 783UD,ULTRA DELUXE,TRIVANDRUM,OOTY,17:30,04:30
TIRUNELVELI,1730NAGCOITT01L / 505CBEE,DELUXE 3X2,NAGERCOIL,COIMBATORE,17:30,05:00
SETC,1730KAKOOT / 664KUD,ULTRA DELUXE,KANYAKUMARI,OOTY,18:30,04:00
SETC,1800MAROOT / 669UD,ULTRA DELUXE,MARTHANDAM,OOTY,19:15,05:00
TIRUNELVELI,1920NAGCOITT01L / 505CBEA,DELUXE 3X2,NAGERCOIL,COIMBATORE,19:20,06:50
SETC,1830KAKOOT / 663UD,ULTRA DELUXE,KANYAKUMARI,OOTY,19:30,05:00
SETC,1945NAGOOT / 664AVUD,ULTRA DELUXE,NAGERCOIL,OOTY,19:45,05:30
SETC,1830MAROOT / 664MUD,ULTRA DELUXE,MARTHANDAM,OOTY,20:00,05:30
TIRUNELVELI,2020NAGCOITT01L / 505CBEA,DELUXE 3X2,NAGERCOIL,COIMBATORE,20:20,07:50
SETC,2045NAGOOT / 664UD,ULTRA DELUXE,VADACHERRY,OOTY,20:45,05:00
SETC,2115NAGCOI / 664AVUD,ULTRA DELUXE,NAGERCOIL,COIMBATORE,21:15,08:00
SETC,1615KAKGUL / 664EUD,ULTRA DELUXE,KANYAKUMARI,GUDALORE (OOTY),17:00,06:30
SETC,1500TRVOOT / 783UD,ULTRA DELUXE,TRIVANDRUM,OOTY,17:30,06:00
SETC,1730KAKOOT / 664KUD,ULTRA DELUXE,KANYAKUMARI,OOTY,18:30,07:30
SETC,1800MAROOT / 669UD,ULTRA DELUXE,MARTHANDAM,OOTY,19:15,08:00
SETC,1830KAKOOT / 663UD,ULTRA DELUXE,KANYAKUMARI,OOTY,19:30,08:30
SETC,1945NAGOOT / 664AVUD,ULTRA DELUXE,NAGERCOIL,OOTY,19:45,08:00
SETC,1830MAROOT / 664MUD,ULTRA DELUXE,MARTHANDAM,OOTY,20:00,08:30
SETC,2045NAGOOT / 664UD,ULTRA DELUXE,VADACHERRY,OOTY,20:45,08:30
SETC,1700NAGPUU / 531UD,ULTRA DELUXE,NAGERCOIL,PUDUCHERRY,17:00,07:00
SETC,1700MARPUU / 531MUD,ULTRA DELUXE,MARTHANDAM,PUDUCHERRY,18:00,08:15
SETC,1245NAGTIP / 995UD,ULTRA DELUXE,NAGERCOIL,TIRUPATHI,12:45,05:30
SETC,1330NAGTIPAB / V995AB,AC SLEEPER SEATER,NAGERCOIL,TIRUPATHI,13:30,06:15
SETC,1400KAKTIPNS / 996NS,NON AC SLEEPER SEATER,KANYAKUMARI,TIRUPATHI,15:00,08:00
SETC,1500KAKVEA / 561EUD,ULTRA DELUXE,KANYAKUMARI,VELANKANNI,16:00,02:30
SETC,1615MARVEA / 560EUD,ULTRA DELUXE,MARTHANDAM,VELANKANNI,17:15,03:15
SETC,1600TRVNAP / 771EUD,ULTRA DELUXE,TRIVANDRUM,NAGAPATTINAM,18:00,05:00
SETC,1700MARVEA / 560KUD,ULTRA DELUXE,MARTHANDAM,VELANKANNI,18:15,04:15
SETC,1705MARVEA / 560CUD,ULTRA DELUXE,MARTHANDAM,VELANKANNI,18:35,07:05
SETC,1915NAGNAP / 564E,ULTRA DELUXE,NAGERCOIL,NAGAPATTINAM,19:15,05:30
SETC,1945NAGNGR / 564EUD,ULTRA DELUXE,NAGERCOIL,NAGOOR,19:45,06:00
SETC,1930KAKVEA / 561UD,ULTRA DELUXE,KANYAKUMARI,VELANKANNI,20:30,07:30
SETC,2130NAGVEA / 531VUD,ULTRA DELUXE,NAGERCOIL,VELANKANNI,21:30,06:00
SALEM,0910NAMKCBDD01L / 675A,DELUXE 3X2,NAMAKKAL,CHENNAI-KILAMBAKKAM-KCBT,09:10,17:10
SETC,1950NAMKCBAB / 425AB,AC SLEEPER SEATER,NAMAKKAL,CHENNAI-KILAMBAKKAM-KCBT,19:50,03:50
SALEM,2000NAMKCBDD01L / 675E,DELUXE 3X2,NAMAKKAL,CHENNAI-KILAMBAKKAM-KCBT,20:00,04:00
SALEM,2045NAMKCBDD01L / 675C,DELUXE 3X2,NAMAKKAL,CHENNAI-KILAMBAKKAM-KCBT,20:45,04:45
SETC,2100NAMKCBNS / 425NS,NON AC SLEEPER SEATER,NAMAKKAL,CHENNAI-KILAMBAKKAM-KCBT,21:00,05:00
SETC,2130NAMKCB / 425UD,ULTRA DELUXE,NAMAKKAL,CHENNAI-KILAMBAKKAM-KCBT,21:30,05:30
SETC,1600OOTKCBAB / 468AB,AC SLEEPER SEATER,OOTY,CHENNAI-KILAMBAKKAM-KCBT,16:00,05:00
SETC,1400GULKCBNS / 465UD,NON AC SLEEPER SEATER,GUDALORE (OOTY),CHENNAI-KILAMBAKKAM-KCBT,16:30,05:30
SETC,1745OOTKCB / 468TUD,ULTRA DELUXE,OOTY,CHENNAI-KILAMBAKKAM-KCBT,17:45,06:30
SETC,1830OOTKCBNS / 468NS,NON AC SLEEPER SEATER,OOTY,CHENNAI-KILAMBAKKAM-KCBT,18:30,07:00
SETC,1600OOTKCBAB / 468AB,AC SLEEPER SEATER,OOTY,CHENNAI-KILAMBAKKAM-KCBT,16:00,05:00
SETC,1400GULKCBNS / 465UD,NON AC SLEEPER SEATER,GUDALORE (OOTY),CHENNAI-KILAMBAKKAM-KCBT,16:30,05:30
SETC,1745OOTKCB / 468TUD,ULTRA DELUXE,OOTY,CHENNAI-KILAMBAKKAM-KCBT,17:45,06:30
SETC,1830OOTKCBNS / 468NS,NON AC SLEEPER SEATER,OOTY,CHENNAI-KILAMBAKKAM-KCBT,18:30,07:00
SETC,1300GULKAK / 664EUD,ULTRA DELUXE,GUDALORE (OOTY),KANYAKUMARI,15:00,05:30
SETC,1645OOTKAK / 664kUD,ULTRA DELUXE,OOTY,KANYAKUMARI,16:45,06:45
SETC,1735OOTKAK / 663AUD,ULTRA DELUXE,OOTY,KANYAKUMARI,17:35,07:35
SETC,1300GULKAK / 664EUD,ULTRA DELUXE,GUDALORE (OOTY),KANYAKUMARI,15:00,05:30
SETC,1645OOTKAK / 664kUD,ULTRA DELUXE,OOTY,KANYAKUMARI,16:45,06:45
SETC,1735OOTKAK / 663AUD,ULTRA DELUXE,OOTY,KANYAKUMARI,17:35,07:35
SETC,1445OOTTRV / 783UD,ULTRA DELUXE,OOTY,TRIVANDRUM,14:45,04:30
SETC,1515OOTMAR / 664MUD,ULTRA DELUXE,OOTY,MARTHANDAM,15:15,05:15
SETC,1445OOTTRV / 783UD,ULTRA DELUXE,OOTY,TRIVANDRUM,14:45,03:45
SETC,1300GULKAK / 664EUD,ULTRA DELUXE,GUDALORE (OOTY),KANYAKUMARI,15:00,04:45
SETC,1515OOTMAR / 664MUD,ULTRA DELUXE,OOTY,MARTHANDAM,15:15,04:30
SETC,1605OOTNAG / 664UD,ULTRA DELUXE,OOTY,NAGERCOIL VADACHERRY,16:05,05:00
SETC,1645OOTKAK / 664kUD,ULTRA DELUXE,OOTY,KANYAKUMARI,16:45,06:00
SETC,1705OOTNAG / 664AVUD,ULTRA DELUXE,OOTY,NAGERCOIL VADACHERRY,17:05,06:00
SETC,1735OOTKAK / 663AUD,ULTRA DELUXE,OOTY,KANYAKUMARI,17:35,06:35
SETC,1830OOTPNM / 666UD,ULTRA DELUXE,OOTY,PAPANASAM-TNV,18:30,06:15
SETC,0730OOTTRI / 725UD,ULTRA DELUXE,OOTY,TRICHY,07:30,15:30
COIMBATORE,0945GULTRICC04L / 1546C,DELUXE 3X2,GUDALORE (OOTY),TRICHY,12:00,20:35
COIMBATORE,1230OOTTRICC04L / 1079A,DELUXE 3X2,OOTY,TRICHY,12:30,21:20
COIMBATORE,1830OOTTHACC01L / 1714C,DELUXE 3X2,OOTY,THANJAVUR,18:30,03:00
COIMBATORE,1730GULTRICC04L / 1714B,DELUXE 3X2,GUDALORE (OOTY),TRICHY,19:45,04:20
SETC,1445OOTTRV / 783UD,ULTRA DELUXE,OOTY,TRIVANDRUM,14:45,05:45
SETC,1630OPNKCB / 174UD,ULTRA DELUXE,OPPILAN,CHENNAI-KILAMBAKKAM-KCBT,16:30,05:30
SETC,1935PLNBANNS / 879NS,NON AC SLEEPER SEATER,PALANI,BENGALURU,19:35,04:50
SETC,1935PLNBANNS / 879NS,NON AC SLEEPER SEATER,PALANI,BENGALURU,19:35,04:50
SETC,1900PLNKCB / 463UD,ULTRA DELUXE,PALANI,CHENNAI-KILAMBAKKAM-KCBT,19:00,05:00
SETC,1800POLKCBNS / 464NS,NON AC SLEEPER SEATER,POLLACHI,CHENNAI-KILAMBAKKAM-KCBT,19:25,05:45
SETC,1900PLNKCB / 463UD,ULTRA DELUXE,PALANI,CHENNAI-KILAMBAKKAM-KCBT,19:00,05:00
SETC,1800POLKCBNS / 464NS,NON AC SLEEPER SEATER,POLLACHI,CHENNAI-KILAMBAKKAM-KCBT,19:25,05:45
SETC,1915PLLKCB / 433UD,ULTRA DELUXE,PALLAPATTI,CHENNAI-KILAMBAKKAM-KCBT,19:15,04:45
SETC,1630PNMKCB / 190MUD,ULTRA DELUXE,PAPANASAM-TNV,CHENNAI-KILAMBAKKAM-KCBT,16:30,06:45
SETC,1730PNMOOT / 666UD,ULTRA DELUXE,PAPANASAM-TNV,OOTY,17:30,05:30
